osm_id,osm_type,category,name,name_zh,name_en,brand,opening_hours,wheelchair,air_conditioning,latitude,longitude
1167657361,way,shelter,露營棚屋群,露營棚屋群,,,,,,23.1971951,119.4298667
1167657365,way,shelter,Tanpa Nama,,,,,,,23.1896396,119.4291424
1167657368,way,shelter,Tanpa Nama,,,,,,,23.1894652,119.4303932
1167657374,way,shelter,Tanpa Nama,,,,,,,23.2021321,119.4351837
1167657377,way,shelter,Tanpa Nama,,,,,,,23.2021516,119.4354502
1167657381,way,shelter,Tanpa Nama,,,,,,,23.2029971,119.4384257
1167657382,way,shelter,Tanpa Nama,,,,,,,23.2028177,119.4389464
1167657383,way,shelter,Tanpa Nama,,,,,,,23.2021066,119.4390871
1167657388,way,shelter,Tanpa Nama,,,,,,,23.2087182,119.4423499
1167657392,way,food_and_drink,越南大骨湯麵,越南大骨湯麵,,,,,,23.1995192,119.4231989
1167690578,way,tourist_attraction,小台灣,小台灣,Little Taiwan,,,,,23.2080212,119.4437211
1167695075,way,tourist_attraction,龍埕,龍埕,,,,,,23.2014644,119.4390141
1212999070,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5794947,119.5793802
1213002395,way,food_and_drink,老上海臭臭鍋,老上海臭臭鍋,,,,,,23.5797255,119.5792125
1216971941,way,tourist_attraction,澎湖孔廟,澎湖孔廟,Penghu Confucius Temple,,,,,23.5671602,119.5802292
1276757791,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5757781,119.574765
1276757799,way,convenience_store,全家便利商店,全家便利商店,FamilyMart,全家便利商店,24/7,,,23.5733433,119.5719912
1277852648,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5774511,119.5714966
1278730917,way,convenience_store,全家便利商店,全家便利商店,FamilyMart,全家便利商店,24/7,,,23.5744875,119.5783227
1278730918,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.574162,119.5794152
1278781615,way,convenience_store,全家便利商店,全家便利商店,FamilyMart,全家便利商店,24/7,,,23.5295758,119.6003237
1278781616,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5278628,119.6038792
1279032924,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5685128,119.5832804
1279032943,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5619436,119.5849048
1279032947,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.5594208,119.5825799
1321832364,way,convenience_store,全家便利商店,全家便利商店,FamilyMart,全家便利商店,,,,23.5692311,119.5987779
1321832365,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,,,,23.5694431,119.5988048
1354785560,way,tourist_attraction,白馬公園,白馬公園,,,,,,23.2165065,119.4435943
1379623744,way,shelter,Tanpa Nama,,,,,,,23.5617508,119.4782226
1379623745,way,shelter,Tanpa Nama,,,,,,,23.5618421,119.4782922
1427723262,way,convenience_store,全家便利商店,全家便利商店,FamilyMart,全家便利商店,,,,23.5812382,119.5754288
1431647894,way,food_and_drink,可口冰城,可口冰城,Exquisite Ice Cream,,Mo-Su 00:00-17:00,,,23.6119665,119.5146496
1450213490,way,convenience_store,7-Eleven,7-Eleven,,7-Eleven,24/7,,,23.58103,119.5759339
1453095083,way,shelter,三號涼亭觀景區,三號涼亭觀景區,,,,,,23.6481582,119.6342671
1453095084,way,shelter,員貝二號亭,員貝二號亭,,,,,,23.6501922,119.6359662
1472674688,way,food_and_drink,台灣陽春麵,台灣陽春麵,,,Mo-Fr 09:00-17:00,,,23.5718951,119.579181
1531383190,way,tourist_attraction,潘安邦紀念館,潘安邦紀念館,,,,,,23.5630992,119.5608246
1531383191,way,tourist_attraction,張雨生故事館,張雨生故事館,Chang Yu-sheng Memorial Museum,,,,,23.5632898,119.5604864
